session,om,rr,dir,filter,n_full,t_full,expr_full,is_t,oos_n,oos_expr,oos_t,oos_pw,tier,dir_match,p_full,bh_rank,bh_crit,bh_pass_Kfamily
US_DATA_1000,15,2.0,short,day_of_week==1,96,0.13,0.0136,-0.67,29,0.2186,0.92,0.07,STATISTICALLY_USELESS,False,0.8968412935258183,1844,0.046285140562249,False
TOKYO_OPEN,30,2.0,long,none,537,-0.12,-0.0063,-1.14,162,0.1376,1.28,0.12,STATISTICALLY_USELESS,False,0.9045281131364667,1845,0.04631024096385542,False
US_DATA_1000,30,1.0,long,none,501,0.12,0.0042,0.18,151,-0.003,-0.04,0.05,STATISTICALLY_USELESS,False,0.9045313498077827,1846,0.04633534136546185,False
TOKYO_OPEN,30,2.0,short,atr_20_pct>=60,263,0.12,0.0097,-0.05,79,0.0427,0.28,0.05,STATISTICALLY_USELESS,False,0.9045751149667669,1847,0.04636044176706827,False
NYSE_OPEN,15,1.0,long,atr_20_pct<=40,119,-0.12,-0.0091,-0.12,36,-0.0042,-0.03,0.05,STATISTICALLY_USELESS,True,0.9046872239615923,1848,0.0463855421686747,False
SINGAPORE_OPEN,30,1.0,long,garch_forecast_vol_pct<=30,110,-0.12,-0.0102,-1.05,33,0.1985,1.24,0.1,STATISTICALLY_USELESS,False,0.9047040543165246,1849,0.04641064257028113,False
EUROPE_FLOW,15,1.5,long,day_of_week==2,104,-0.12,-0.012,-0.16,32,0.0048,0.02,0.05,STATISTICALLY_USELESS,False,0.9047169064940674,1850,0.04643574297188755,False
SINGAPORE_OPEN,30,2.0,short,day_of_week==3,102,0.12,0.0152,-0.56,31,0.238,0.93,0.06,STATISTICALLY_USELESS,False,0.9047215294446078,1851,0.04646084337349398,False
COMEX_SETTLE,5,2.0,long,day_of_week==4,100,-0.12,-0.0136,-1.68,30,0.443,1.94,0.19,STATISTICALLY_USELESS,False,0.904726338933611,1852,0.0464859437751004,False
US_DATA_830,30,1.0,short,day_of_week==1,99,0.12,0.0103,-0.03,30,0.041,0.24,0.05,STATISTICALLY_USELESS,False,0.9047288171941729,1853,0.04651104417670683,False
NYSE_OPEN,15,1.0,short,day_of_week==0,89,-0.12,-0.0109,-1.01,27,0.208,1.2,0.1,STATISTICALLY_USELESS,False,0.9047566929982104,1854,0.04653614457831326,False
US_DATA_1000,5,1.0,short,day_of_week==2,86,-0.12,-0.0112,0.52,26,-0.1647,-0.91,0.06,STATISTICALLY_USELESS,False,0.904766332764838,1855,0.04656124497991968,False
US_DATA_1000,15,2.0,long,overnight_range_pct>=90,81,0.12,0.0152,-0.95,25,0.3533,1.3,0.09,STATISTICALLY_USELESS,False,0.9047840030173495,1856,0.04658634538152611,False
NYSE_OPEN,15,1.5,long,none,509,0.11,0.0049,-0.59,153,0.0888,1.01,0.07,STATISTICALLY_USELESS,False,0.9124528156300022,1857,0.04661144578313253,False
TOKYO_OPEN,30,1.0,short,atr_20_pct>=60,263,-0.11,-0.0061,-1.14,79,0.1447,1.39,0.11,STATISTICALLY_USELESS,False,0.9124935837109652,1858,0.04663654618473896,False
TOKYO_OPEN,15,2.0,long,day_of_week==3,115,0.11,0.0118,-0.25,35,0.1111,0.48,0.05,STATISTICALLY_USELESS,False,0.9126027846200069,1859,0.04666164658634538,False
SINGAPORE_OPEN,15,1.5,long,day_of_week==0,109,-0.11,-0.0118,-0.66,33,0.1473,0.7,0.07,STATISTICALLY_USELESS,False,0.9126135167730868,1860,0.046686746987951805,False
