symbol,session,entry_model,confirm_bars,rr_target,filter,n_base,n_on,signals_per_year,avg_on,avg_off,uplift,wr_on,wr_off,years_pos,years_total,years_pos_ratio,train_uplift,test_uplift
M6E,1800,E1,5,1.0,fast30_and_q60,1219,464,77.33333333333333,-0.18144935344827584,-0.32745880794701987,0.14600945449874403,0.5043103448275862,0.47152317880794703,5,5,1.0,0.13022445162680454,0.16864775510204086
MES,LONDON_OPEN,E1,1,4.0,fast30_and_q40,1789,1082,135.25,-0.18149205175600738,-0.23824016973125883,0.05674811797525145,0.18484288354898337,0.19519094766619519,3,5,0.6,0.03509534883720933,0.1076880535620515
M2K,LONDON_OPEN,E1,4,3.0,short_fast30,1254,574,95.66666666666667,-0.18149407665505227,-0.23594632352941178,0.05445224687435951,0.24390243902439024,0.22941176470588234,2,5,0.4,0.021885103764685693,0.2033038095238096
MES,0900,E1,5,4.0,short_fast30,1653,673,84.125,-0.1815148588410104,-0.28045081632653057,0.09893595748552017,0.19910846953937592,0.17959183673469387,4,6,0.6666666666666666,0.14051801422289784,-0.02461932773109249
M2K,1000,E1,5,1.0,fast30_and_q60,1266,476,79.33333333333333,-0.18156113445378153,-0.26653354430379744,0.08497240985001592,0.47478991596638653,0.49240506329113926,3,5,0.6,0.13451787370786522,-0.07943708254362461
M2K,US_DATA_OPEN,E1,4,3.0,size_q40_plus,1087,650,108.33333333333333,-0.18159353846153845,-0.22001121281464533,0.03841767435310689,0.22923076923076924,0.2494279176201373,3,5,0.6,0.03569260940577412,0.0623487844547167
M2K,LONDON_OPEN,E1,2,2.0,fast30_and_q40,1277,768,128.0,-0.1816546875,-0.2311984282907662,0.049543740790766205,0.3190104166666667,0.33988212180746563,4,5,0.8,0.0034244365474352667,0.11767618957465606
MGC,1800,E1,4,1.5,size_q60_plus,2466,1001,91.0,-0.18175374625374624,-0.3531805460750853,0.17142679982133907,0.4065934065934066,0.40273037542662116,5,7,0.7142857142857143,0.15318320935676413,
MGC,0900,E1,5,2.0,long_q60,2397,541,49.18181818181818,-0.18175637707948245,-0.4754980603448276,0.29374168326534517,0.3567467652495379,0.28879310344827586,10,10,1.0,0.2508983764332214,0.10183706896551728
M2K,LONDON_OPEN,E1,4,1.5,fast30_and_q60,1260,485,80.83333333333333,-0.18179237113402066,-0.2067064516129032,0.02491408047888255,0.3670103092783505,0.3961290322580645,3,5,0.6,0.007687778638588549,0.03986032998565278
MES,CME_OPEN,E1,3,1.5,fast30_and_q60,681,282,35.25,-0.18189609929078013,-0.1983473684210526,0.016451269130272478,0.35815602836879434,0.39097744360902253,3,6,0.5,,
MES,0030,E1,3,3.0,fast30_and_q60,1468,569,71.125,-0.18192478031634446,-0.1920840934371524,0.01015931312080795,0.21616871704745166,0.23025583982202447,3,6,0.5,0.06039009257296302,-0.3416588059159786
M2K,LONDON_OPEN,E1,2,2.5,size_q40_plus,1277,794,132.33333333333334,-0.18195251889168768,-0.22763788819875774,0.04568536930707007,0.27329974811083124,0.2939958592132505,3,5,0.6,0.0022909117035857796,0.12617150107854333
M2K,LONDON_OPEN,E1,2,2.5,long_q60,1277,268,44.666666666666664,-0.1819533582089552,-0.20382150644202182,0.021868148233066625,0.26492537313432835,0.28543111992071357,3,5,0.6,0.0116091643743505,-0.09435138401156787
MES,US_EQUITY_OPEN,E1,5,2.5,fast_le_30,1285,1113,139.125,-0.1819858939802336,-0.31359069767441855,0.13160480369418495,0.24977538185085355,0.22093023255813954,0,0,,0.17485983984490247,
MGC,2300,E1,3,2.5,fast30_and_q60,2195,790,71.81818181818181,-0.18198632911392407,-0.4001113879003559,0.21812505878643182,0.27341772151898736,0.24483985765124555,5,5,1.0,0.23872037288065442,
M2K,CME_CLOSE,E0,1,2.0,short_fast30,777,369,61.5,-0.18200813008130082,-0.03571691176470588,-0.14629121831659495,0.34688346883468835,0.41421568627450983,0,5,0.0,,
MES,US_EQUITY_OPEN,E0,1,4.0,long_fast30,1525,615,76.875,-0.18203821138211382,-0.03183043956043957,-0.15020777182167425,0.18048780487804877,0.2164835164835165,1,6,0.16666666666666666,-0.12158659715786221,-0.27622906620592164
M6E,LONDON_OPEN,E1,2,2.5,fast30_and_q60,1253,538,89.66666666666667,-0.18204330855018588,-0.3531369230769231,0.17109361452673724,0.2955390334572491,0.2783216783216783,5,5,1.0,0.12059358974358975,0.31358443253019835
MES,US_DATA_OPEN,E1,4,3.0,fast30_and_q40,1549,827,103.375,-0.18206989117291414,-0.2735375346260388,0.09146764345312466,0.22611850060459493,0.22853185595567868,5,6,0.8333333333333334,0.11621686848635232,0.053070918114143883
M2K,0030,E1,2,2.0,short_fast30,1082,547,91.16666666666667,-0.1820948811700183,-0.18349607476635516,0.0014011935963368638,0.3053016453382084,0.30467289719626167,2,5,0.4,0.017551923921489132,-0.0561376684636119
MGC,US_POST_EQUITY,E1,4,1.5,short_fast30,1126,507,72.42857142857143,-0.18209763313609467,-0.14270210016155088,-0.03939553297454379,0.388560157790927,0.407108239095315,3,6,0.5,0.0025568019313346457,-0.14731223958333334
MGC,2300,E1,2,1.5,long_q60,2403,493,44.81818181818182,-0.18212657200811358,-0.29064890052356024,0.10852232851544666,0.38742393509127787,0.39057591623036647,5,8,0.625,0.14959210998244293,-0.011637574811345336
MGC,US_POST_EQUITY,E1,3,1.5,short_q60,1186,223,31.857142857142858,-0.18225156950672644,-0.1519551401869159,-0.030296429319810553,0.3632286995515695,0.4122533748701973,2,6,0.3333333333333333,-0.052397545879212554,-0.08589593788564376
M2K,LONDON_OPEN,E1,4,1.5,short_fast30,1260,577,96.16666666666667,-0.18226135181975736,-0.2096661786237189,0.02740482680396153,0.39168110918544197,0.37920937042459735,3,5,0.6,0.03211486469317748,0.027929931972789174
M2K,1000,E0,1,2.0,size_q60_plus,1072,453,75.5,-0.18227814569536424,-0.1885962843295638,0.006318138634199555,0.3355408388520971,0.43134087237479807,2,5,0.4,0.0341335410557185,-0.05469037735849058
MGC,LONDON_OPEN,E0,1,1.0,fast_le_30,2530,1509,137.1818181818182,-0.1822893969516236,-0.348369833496572,0.16608043654494842,0.5619615639496355,0.33496571988246815,0,0,,0.13300830786860196,
M6E,US_DATA_OPEN,E1,5,1.0,short_q60,1038,204,34.0,-0.18240343137254902,-0.28378848920863314,0.10138505783608412,0.4803921568627451,0.48081534772182255,4,5,0.8,0.07480218506998443,0.18425855119030232
MES,0030,E1,4,3.0,size_q60_plus,1400,560,70.0,-0.18242446428571424,-0.18983630952380953,0.007411845238095294,0.21607142857142858,0.22976190476190475,3,6,0.5,0.04505289535068052,0.05710671553986786
MES,1000,E1,4,2.5,fast_le_30,1778,1462,182.75,-0.18244056087551302,-0.1760477848101266,-0.006392776065386435,0.2770177838577291,0.2879746835443038,1,1,1.0,-0.0362614171329346,
M6E,LONDON_OPEN,E1,3,1.0,short_q60,1248,254,42.333333333333336,-0.18244291338582677,-0.25757394366197184,0.07513103027614507,0.5118110236220472,0.5100603621730382,3,5,0.6,0.07153609626397603,0.02758615087380345
M2K,LONDON_OPEN,E1,3,2.5,fast30_and_q40,1266,762,127.0,-0.1824751968503937,-0.20478908730158732,0.022313890451193613,0.27034120734908135,0.29365079365079366,3,5,0.6,-0.0357174819156402,0.19827136185788213
M2K,US_DATA_OPEN,E1,1,3.0,size_q40_plus,1176,708,118.0,-0.18250014124293787,-0.2237433760683761,0.041243234825438235,0.23587570621468926,0.26495726495726496,2,5,0.4,0.08386952295460377,-0.059349796037296065
MGC,LONDON_OPEN,E1,2,2.0,long_q60,2521,548,49.81818181818182,-0.18250182481751823,-0.3255026355803345,0.14300081076281626,0.33941605839416056,0.34009123162696403,5,8,0.625,0.07018218954248368,0.2565131358580177
MES,US_DATA_OPEN,E1,3,1.5,fast30_and_q60,1655,575,71.875,-0.18256121739130435,-0.1627437962962963,-0.01981742109500806,0.35130434782608694,0.4064814814814815,2,6,0.3333333333333333,-0.07284414223508892,0.21956751777165234
MGC,1100,E1,5,3.0,long_fast30,2418,726,66.0,-0.18256501377410467,-0.30129497635933805,0.11872996258523338,0.2630853994490358,0.25177304964539005,4,6,0.6666666666666666,0.10412054807456031,0.1808519624334174
MGC,LONDON_OPEN,E0,2,4.0,size_q40_plus,883,551,50.09090909090909,-0.18259600725952813,-0.3590126506024096,0.17641664334288149,0.23049001814882034,0.26506024096385544,3,4,0.75,,
MGC,1800,E0,2,2.5,fast30_and_q40,898,456,41.45454545454545,-0.18260877192982455,-0.42825837104072406,0.2456495991108995,0.33114035087719296,0.3257918552036199,1,1,1.0,,
M2K,US_DATA_OPEN,E1,3,2.5,size_q40_plus,1131,680,113.33333333333333,-0.18262382352941178,-0.22933636363636362,0.04671254010695183,0.26323529411764707,0.2838137472283814,3,5,0.6,0.05580208738245837,0.06790794009181894
MGC,1000,E1,4,1.0,long_q60,2504,508,46.18181818181818,-0.18268582677165351,-0.3788726452905811,0.1961868185189276,0.5295275590551181,0.41082164328657317,6,8,0.75,0.19235369316374282,0.051829554263565863
M2K,LONDON_OPEN,E1,4,3.0,fast30_and_q40,1254,752,125.33333333333333,-0.18275452127659575,-0.25336593625498005,0.0706114149783843,0.23537234042553193,0.23705179282868527,4,5,0.8,0.02261801310436698,0.24890877315846438
MGC,LONDON_OPEN,E1,4,2.5,fast30_and_q60,2441,869,79.0,-0.18276006904487913,-0.3154014631043257,0.13264139405944658,0.285385500575374,0.2989821882951654,3,5,0.6,0.07022852057632545,
MES,0900,E1,3,2.0,size_q40_plus,1692,1075,134.375,-0.18276260465116279,-0.3608286871961102,0.17806608254494743,0.3172093023255814,0.31442463533225284,5,7,0.7142857142857143,0.1910363905252823,
M6E,0030,E0,1,2.5,fast30_and_q40,1206,750,125.0,-0.1827884,-0.3767024122807017,0.19391401228070174,0.324,0.3223684210526316,4,5,0.8,0.24531135937327597,0.008854729729729838
M2K,1000,E1,5,1.0,fast30_and_q40,1266,727,121.16666666666667,-0.1828145804676754,-0.3044126159554731,0.12159803548779768,0.4896836313617607,0.4805194805194805,4,5,0.8,0.12750327096513656,0.08612314885895736
MES,1000,E1,4,4.0,fast_le_30,1762,1454,181.75,-0.18281960110041268,-0.18079220779220784,-0.002027393308204839,0.19463548830811556,0.2012987012987013,0,1,0.0,-0.004946385347890825,
M6E,US_POST_EQUITY,E0,1,2.0,size_q60_plus,1145,486,81.0,-0.182861316872428,-0.22024962063732928,0.03738830376490129,0.3436213991769547,0.4142640364188164,2,5,0.4,0.0418169406209396,-0.033561676916154165
M2K,US_DATA_OPEN,E1,4,2.5,long_fast30,1099,500,83.33333333333333,-0.18288839999999998,-0.19641218697829718,0.013523786978297203,0.272,0.27378964941569284,3,5,0.6,0.007914882260596529,0.031499326315789444
MES,1100,E1,4,1.0,long_fast30,1773,780,97.5,-0.18289923076923076,-0.20958157099697888,0.026682340227748125,0.5025641025641026,0.4944612286002014,4,6,0.6666666666666666,0.005476632251177865,0.09988993846153847
M2K,0030,E1,4,2.0,short_fast30,967,489,81.5,-0.18295092024539877,-0.2822449790794979,0.09929405883409914,0.2985685071574642,0.26569037656903766,4,5,0.8,0.087353414469236,0.20177797189146984
MES,LONDON_OPEN,E1,1,2.5,long_fast30,1799,792,99.0,-0.18295479797979797,-0.2326616683217478,0.049706870341949844,0.27525252525252525,0.26216484607745777,4,6,0.6666666666666666,0.073252317935421,-0.09373870907853207
MGC,1100,E1,3,2.0,long_fast30,2521,756,68.72727272727273,-0.18296626984126987,-0.30317637393767705,0.12021010409640717,0.3544973544973545,0.33257790368271956,5,6,0.8333333333333334,0.10744185364690925,0.013256867858917026
M2K,1000,E1,3,1.5,fast30_and_q60,1277,481,80.16666666666667,-0.1829935550935551,-0.2811684673366834,0.09817491224312827,0.38461538461538464,0.40326633165829145,3,5,0.6,0.12732810090512903,-0.04374256177186023
MES,US_DATA_OPEN,E1,5,3.0,short_fast30,1517,627,78.375,-0.18306618819776715,-0.23953865168539323,0.05647246348762608,0.23604465709728867,0.22247191011235956,4,6,0.6666666666666666,0.04773460628314974,0.15009757894736853
M2K,LONDON_OPEN,E1,2,4.0,size_q40_plus,1274,791,131.83333333333334,-0.1831088495575221,-0.2741855072463768,0.0910766576888547,0.19089759797724398,0.19254658385093168,4,5,0.8,0.03919752946559865,0.25983235629996193
MES,1000,E1,5,2.5,short_fast30,1770,755,94.375,-0.18311470198675497,-0.1548111330049261,-0.02830356898182887,0.27549668874172184,0.2876847290640394,3,6,0.5,-0.04667376251714708,0.11083503151260504
M2K,0030,E1,3,2.0,fast30_and_q40,1038,595,99.16666666666667,-0.18319176470588236,-0.218141309255079,0.03494954454919663,0.292436974789916,0.30248306997742663,3,5,0.6,-0.017862127337993583,0.2653859446582371
MES,CME_OPEN,E1,3,1.0,short_fast30,765,325,40.625,-0.18328399999999997,-0.08275568181818181,-0.10052831818181816,0.47384615384615386,0.5431818181818182,1,6,0.16666666666666666,,
MES,CME_OPEN,E0,1,2.0,long_q60,793,175,21.875,-0.18329371428571428,-0.14950210355987056,-0.03379161072584372,0.3028571428571429,0.35436893203883496,1,5,0.2,,
M6E,US_POST_EQUITY,E0,1,2.5,fast30_and_q60,1107,452,75.33333333333333,-0.18329469026548675,-0.2133193893129771,0.030024699047490333,0.29646017699115046,0.3603053435114504,2,5,0.4,0.03920738504862564,-0.0515324616626312
MGC,LONDON_OPEN,E1,4,1.5,fast30_and_q40,2469,1183,107.54545454545455,-0.18333364327979712,-0.3299794712286159,0.14664582794881875,0.41081994928148774,0.41601866251944014,3,5,0.6,0.11870105642085019,
M2K,0900,E0,1,3.0,size_q60_plus,927,442,73.66666666666667,-0.1833628959276018,-0.44018329896907216,0.25682040304147036,0.251131221719457,0.25773195876288657,5,5,1.0,,
MES,1000,E1,3,2.0,fast_le_30,1784,1466,183.25,-0.18340620736698499,-0.2158754716981132,0.032469264331128206,0.32537517053206005,0.3270440251572327,1,1,1.0,0.01151005822858947,
MES,0900,E1,2,2.0,size_q40_plus,1703,1083,135.375,-0.18341865189289014,-0.3512717741935484,0.16785312230065824,0.31948291782086796,0.3338709677419355,6,7,0.8571428571428571,0.18069726314304144,
M2K,LONDON_OPEN,E1,4,2.5,long_q60,1257,265,44.166666666666664,-0.18347207547169808,-0.19930675403225806,0.015834678560559978,0.26037735849056604,0.27923387096774194,2,5,0.4,0.04920543304145217,-0.1763652724442138
MES,1000,E1,2,1.0,long_fast30,1800,708,88.5,-0.18351228813559323,-0.17466611721611722,-0.00884617091947601,0.4943502824858757,0.5009157509157509,1,6,0.16666666666666666,-0.014810945864016767,-0.05646131083394473
M6E,1800,E0,1,2.0,size_q60_plus,1218,507,84.5,-0.18351518737672584,-0.2967032348804501,0.11318804750372424,0.3668639053254438,0.4078762306610408,5,5,1.0,0.07537452027150984,0.2064801307189542
M2K,US_DATA_OPEN,E1,3,3.0,size_q40_plus,1124,674,112.33333333333333,-0.18353160237388724,-0.19507577777777776,0.011544175403890522,0.22997032640949555,0.26,3,5,0.6,0.02662877660268964,0.008563726014830686
M6E,1800,E1,5,2.0,short_q60,1198,223,37.166666666666664,-0.18363766816143498,-0.3379358974358974,0.15429822927446243,0.336322869955157,0.30256410256410254,4,5,0.8,0.2032436646731908,-0.04520945544554458
MGC,US_POST_EQUITY,E1,1,2.0,size_q40_plus,1293,790,112.85714285714286,-0.1836416455696203,-0.2758491053677932,0.09220745979817294,0.31518987341772153,0.3260437375745527,3,5,0.6,0.016744929047268875,
MGC,CME_OPEN,E1,3,1.0,fast30_and_q60,1128,347,31.545454545454547,-0.1837319884726225,-0.44049321382842516,0.25676122535580265,0.5014409221902018,0.36619718309859156,6,6,1.0,,
MGC,CME_OPEN,E0,1,1.5,size_q40_plus,1240,763,69.36363636363636,-0.1838137614678899,-0.5550974842767296,0.37128372280883964,0.46264744429882043,0.31865828092243187,8,8,1.0,,
M2K,LONDON_OPEN,E1,1,2.0,short_q60,1290,243,40.5,-0.18382181069958847,-0.2245314231136581,0.04070961241406962,0.31275720164609055,0.33046800382043934,3,5,0.6,0.08082147251033492,
MES,1100,E1,1,2.0,short_q60,1805,358,44.75,-0.18383044692737427,-0.2935342778161714,0.10970383088879715,0.31843575418994413,0.3158258465791292,3,6,0.5,0.12561771951916237,-0.08723364864864866
M2K,0030,E1,1,1.0,short_q60,1262,281,46.833333333333336,-0.18385480427046264,-0.11468093781855251,-0.06917386645191012,0.43416370106761565,0.5015290519877675,2,5,0.4,-0.09587131139666144,0.01886644986449866
M2K,1000,E1,3,1.5,size_q60_plus,1277,505,84.16666666666667,-0.18386871287128714,-0.28364805699481865,0.09977934412353151,0.38415841584158417,0.40414507772020725,4,5,0.8,0.11463422693051531,0.024747692307692304
MGC,LONDON_OPEN,E1,4,1.0,fast30_and_q60,2478,879,79.9090909090909,-0.18394789533560865,-0.3287635397123202,0.14481564437671154,0.49715585893060293,0.4740462789243277,3,5,0.6,0.09689140271493207,
M6E,LONDON_OPEN,E1,2,1.5,fast30_and_q60,1266,548,91.33333333333333,-0.18396094890510947,-0.3595054317548747,0.17554448284976523,0.41058394160583944,0.38440111420612816,5,5,1.0,0.11606177113283497,0.369477693178958
MES,CME_OPEN,E1,2,2.0,size_q60_plus,707,321,40.125,-0.18397632398753894,-0.2584018134715026,0.07442548948396366,0.29906542056074764,0.3082901554404145,6,6,1.0,,
M6E,LONDON_OPEN,E1,2,3.0,long_q60,1241,301,50.166666666666664,-0.18399102990033225,-0.3207735106382979,0.13678248073796564,0.2591362126245847,0.24468085106382978,5,5,1.0,0.12182672934076139,0.19910243409571043
MES,CME_OPEN,E0,1,3.0,fast30_and_q60,751,302,37.75,-0.18400331125827812,-0.2550817371937639,0.0710784259354858,0.22847682119205298,0.24053452115812918,3,6,0.5,,
MES,1100,E1,2,2.0,size_q40_plus,1790,1139,142.375,-0.18401826163301138,-0.39524715821812595,0.21122889658511457,0.32396839332748023,0.29493087557603687,5,7,0.7142857142857143,0.2262226401139439,-0.21963638888888892
MGC,LONDON_OPEN,E0,2,4.0,fast30_and_q60,883,341,31.0,-0.18401906158357773,-0.2897640221402214,0.10574496055664367,0.21700879765395895,0.26014760147601473,2,5,0.4,,
MES,LONDON_OPEN,E1,1,3.0,short_q60,1797,350,43.75,-0.18407685714285715,-0.2060570836212854,0.021980226478428233,0.2257142857142857,0.2398064961990325,3,6,0.5,0.002831215991832392,0.1966376704651597
M6E,LONDON_OPEN,E1,4,1.5,short_q60,1230,251,41.833333333333336,-0.18408804780876495,-0.2775123595505618,0.09342431174179686,0.40239043824701193,0.39325842696629215,4,5,0.8,0.10807736325740036,0.006811900468806392
M2K,1100,E1,5,3.0,size_q60_plus,1269,496,82.66666666666667,-0.18409415322580644,-0.30519210866752916,0.12109795544172272,0.24596774193548387,0.258732212160414,4,5,0.8,0.12892442023388243,0.07416428216592152
MES,1100,E1,3,2.5,size_q40_plus,1780,1131,141.375,-0.18412882404951372,-0.4181824345146379,0.23405361046512416,0.2749778956675508,0.23728813559322035,5,7,0.7142857142857143,0.25132701751073255,-0.21203552325581396
M2K,LONDON_OPEN,E1,1,4.0,size_q60_plus,1288,513,85.5,-0.1841384015594542,-0.255721935483871,0.0715835339244168,0.1871345029239766,0.19741935483870968,3,5,0.6,0.028707151498578914,0.0413236738906089
M6E,0030,E0,1,2.0,size_q60_plus,1230,559,93.16666666666667,-0.1841720930232558,-0.28679001490312966,0.10261792187987387,0.3613595706618962,0.4068554396423249,3,5,0.6,0.12501533192834563,-0.037854398148148116
MGC,2300,E1,2,2.0,fast30_and_q40,2351,1169,106.27272727272727,-0.18421360136869122,-0.37203781725888324,0.18782421589019202,0.32934131736526945,0.31387478849407785,5,5,1.0,0.20827105039193727,
MGC,2300,E1,1,1.5,long_q60,2534,517,47.0,-0.18433152804642167,-0.3413238472979673,0.1569923192515456,0.390715667311412,0.37183936539414975,6,8,0.75,0.1915433213083349,-0.011485016957364341
M6E,1800,E0,1,1.0,long_fast30,1225,634,105.66666666666667,-0.18437681388012617,-0.22693248730964466,0.04255567342951849,0.5930599369085173,0.5651438240270727,3,5,0.6,0.03814209546444841,0.042178864285714324
MGC,1000,E0,1,4.0,fast30_and_q40,2434,1096,99.63636363636364,-0.18439251824817518,-0.4549145739910314,0.27052205574285626,0.2427007299270073,0.23168908819133036,4,5,0.8,0.22021337242217745,
M2K,1100,E1,3,4.0,long_fast30,1276,614,102.33333333333333,-0.1843931596091205,-0.40679425981873113,0.22240110020961062,0.2296416938110749,0.1661631419939577,4,5,0.8,0.2034226980692821,0.2516460527938818
M2K,1100,E1,3,1.5,fast30_and_q60,1278,478,79.66666666666667,-0.18439644351464435,-0.3606722499999999,0.17627580648535557,0.399581589958159,0.37625,5,5,1.0,0.16751843948643153,0.23771573764399856
MGC,1100,E1,1,1.0,fast30_and_q40,2577,1124,102.18181818181819,-0.184398487544484,-0.3703072264280798,0.18590873888359577,0.5151245551601423,0.4115622849277357,5,5,1.0,0.15990332749177644,
M6E,1800,E0,1,3.0,short_q60,1213,237,39.5,-0.18441308016877636,-0.27277100409836064,0.08835792392958428,0.27848101265822783,0.29610655737704916,4,5,0.8,0.08559127898912558,0.0380572448979592
MGC,2300,E1,3,2.0,fast30_and_q40,2260,1123,102.0909090909091,-0.1844419412288513,-0.3819066842568162,0.19746474302796488,0.3259127337488869,0.30255057167985927,5,5,1.0,0.22462599203943914,
MES,LONDON_OPEN,E1,1,3.0,fast30_and_q40,1797,1089,136.125,-0.18450872359963272,-0.22833545197740113,0.04382672837776841,0.23048668503213957,0.24717514124293785,3,5,0.6,0.022921756814180794,0.11856647995799055
