symbol,session,entry_model,confirm_bars,rr_target,filter,n_base,n_on,signals_per_year,avg_on,avg_off,uplift,wr_on,wr_off,years_pos,years_total,years_pos_ratio,train_uplift,test_uplift,n_test_on,n_test_off
MES,CME_OPEN,E1,2,1.0,short_only,820,420,52.5,-0.17399380952380952,-0.13876425,-0.03522955952380952,0.4857142857142857,0.5125,4,7,0.5714285714285714,,,0,0
MGC,1800,E0,2,2.5,size_q50_plus,898,456,41.45454545454545,-0.17403618421052633,-0.4371024886877828,0.26306630447725643,0.32894736842105265,0.32805429864253394,2,4,0.5,,,0,0
MES,1000,E1,2,2.5,fast_le_15,1796,1326,165.75,-0.174065987933635,-0.22653531914893618,0.052469331215301174,0.28431372549019607,0.2765957446808511,3,6,0.5,0.020474569709184265,0.18949470763977802,213,44
MES,US_DATA_OPEN,E1,4,1.0,mid_15_60,1661,214,26.75,-0.1740827102803738,-0.1187939184519696,-0.05528879182840421,0.45794392523364486,0.5114029025570145,2,6,0.3333333333333333,-0.052946663710820865,-0.1056642771517622,43,194
M2K,LONDON_OPEN,E1,1,1.5,size_q50_plus,1290,641,106.83333333333333,-0.17409344773790952,-0.2841260400616333,0.11003259232372375,0.3837753510140406,0.386748844375963,4,5,0.8,0.11380984935431832,0.027732603773584996,106,150
MES,1100,E1,2,4.0,long_only,1784,933,116.625,-0.1741971061093248,-0.3219860164512338,0.14778891034190902,0.20793140407288319,0.17391304347826086,6,7,0.8571428571428571,0.14588307353475743,0.22697087952697706,132,123
M2K,US_DATA_OPEN,E1,3,2.0,fast_le_15,1143,976,162.66666666666666,-0.17423032786885242,-0.2891323353293413,0.11490200746048887,0.32786885245901637,0.2634730538922156,3,5,0.6,0.08626820448097464,,200,33
M6E,US_POST_EQUITY,E0,1,1.0,long_only,1213,589,98.16666666666667,-0.17423310696095076,-0.17850641025641026,0.004273303295459496,0.5704584040747029,0.5689102564102564,3,5,0.6,0.048026734085663936,-0.10546770818803178,134,107
MES,0900,E1,2,2.5,size_q50_plus,1701,881,110.125,-0.17428637911464245,-0.3812460975609756,0.20695971844633315,0.27128263337116915,0.26097560975609757,5,7,0.7142857142857143,0.2395998176958641,-0.11678689209726445,188,56
M2K,US_EQUITY_OPEN,E1,5,2.0,short_only,727,374,62.333333333333336,-0.1742994652406417,-0.30610481586402266,0.13180535062338097,0.2914438502673797,0.24645892351274787,4,5,0.8,,,0,0
MES,US_DATA_OPEN,E1,4,2.5,short_only,1573,792,99.0,-0.1743036616161616,-0.21666056338028167,0.042356901764120075,0.2777777777777778,0.2586427656850192,3,7,0.42857142857142855,0.016016504472083554,0.1980156204732014,109,114
MGC,2300,E1,1,2.0,fast_and_q75,2504,520,47.27272727272727,-0.1743784615384615,-0.33574566532258066,0.16136720378411915,0.3192307692307692,0.3160282258064516,4,6,0.6666666666666666,0.237382570593963,-0.06534560499609682,183,70
M2K,US_DATA_OPEN,E1,2,1.5,short_only,1183,611,101.83333333333333,-0.1743793780687398,-0.25387465034965034,0.07949527228091055,0.3960720130932897,0.3531468531468531,4,5,0.8,0.08173984689224861,0.12350660377358497,131,106
MES,1100,E1,4,3.0,long_only,1765,920,115.0,-0.17438554347826088,-0.3284994082840237,0.1541138648057628,0.2554347826086957,0.2106508875739645,6,7,0.8571428571428571,0.16820662894113356,0.10869644777986237,130,123
MGC,1000,E1,5,1.0,fast_and_q75,2490,476,43.27272727272727,-0.17439936974789919,-0.3795407149950347,0.20514134524713554,0.5042016806722689,0.42552135054617674,5,6,0.8333333333333334,0.21708021947726733,-0.05697170950491634,187,62
M2K,LONDON_OPEN,E1,4,2.0,short_only,1258,587,97.83333333333333,-0.1745352640545145,-0.20483949329359166,0.030304229239077163,0.3287904599659284,0.3174366616989568,4,5,0.8,0.023186474863513246,0.037559863945578226,105,147
MES,CME_OPEN,E1,4,2.5,short_only,626,325,40.625,-0.1745744615384615,-0.2928867109634551,0.11831224942499358,0.27076923076923076,0.23588039867109634,4,7,0.5714285714285714,,,0,0
MGC,1000,E0,2,2.0,size_q75_plus,825,248,22.545454545454547,-0.1746625,-0.4260506065857886,0.2513881065857886,0.3629032258064516,0.3466204506065858,3,3,1.0,,,0,0
MES,US_EQUITY_OPEN,E1,4,2.5,fast_le_15,1354,1090,136.25,-0.1746723853211009,-0.26345227272727273,0.08877988740617182,0.25229357798165136,0.23484848484848486,3,3,1.0,0.10897391686237376,,192,21
MGC,1100,E1,2,1.0,long_fast,2551,683,62.09090909090909,-0.1746879941434846,-0.3066259100642399,0.1319379159207553,0.5358711566617862,0.4480728051391863,4,6,0.6666666666666666,0.10816166350764678,0.11255686709836571,115,141
MES,CME_CLOSE,E0,1,2.5,short_only,1013,515,64.375,-0.17472388349514562,0.061952610441767045,-0.23667649393691265,0.2815533980582524,0.36947791164658633,0,7,0.0,,,0,0
M2K,LONDON_OPEN,E1,5,2.5,short_fast,1236,530,88.33333333333333,-0.17473830188679246,-0.18473895184135974,0.010000649954567287,0.2811320754716981,0.2790368271954674,4,5,0.8,-0.00624533431464383,0.11460775757575753,99,150
MES,1000,E1,4,2.5,fast_le_15,1778,1315,164.375,-0.17481498098859316,-0.1997354211663067,0.024920440177713526,0.2798479087452472,0.27645788336933047,3,6,0.5,-0.017336032765749326,0.23383187282327825,207,43
MGC,LONDON_OPEN,E0,1,3.0,fast_le_15,2519,1388,126.18181818181819,-0.17482024495677234,-0.3323519009725906,0.15753165601581826,0.30187319884726227,0.3032714412024757,3,5,0.6,0.11783159013382316,,232,20
M6E,US_EQUITY_OPEN,E0,1,4.0,size_q50_plus,1156,619,103.16666666666667,-0.17484604200323103,-0.42044450651769083,0.2455984645144598,0.2245557350565428,0.2048417132216015,4,5,0.8,0.1775014736950056,0.46454094993581513,114,123
MES,US_DATA_OPEN,E1,5,2.5,short_only,1537,774,96.75,-0.17493268733850129,-0.24432712975098297,0.06939444241248169,0.27648578811369506,0.24770642201834864,5,7,0.7142857142857143,0.0563317068384577,0.1543458099609043,106,111
MES,1000,E1,2,3.0,fast_le_15,1795,1326,165.75,-0.17495030165912517,-0.2227714285714286,0.04782112691230342,0.248868778280543,0.24307036247334754,2,6,0.3333333333333333,0.015706164895710306,0.19373483781476744,213,44
MES,1000,E1,3,1.0,fast_le_15,1790,1322,165.25,-0.17497617246596064,-0.1596965811965812,-0.015279591269379444,0.49319213313161875,0.5149572649572649,2,6,0.3333333333333333,-0.0333648712051518,0.14668864763584263,211,43
MGC,1100,E0,1,3.0,mid_15_60,2489,198,18.0,-0.17497878787878787,-0.1989200785683108,0.023941290689522915,0.2727272727272727,0.312090790048014,3,6,0.5,0.031881766146929114,,27,228
MES,0900,E1,5,3.0,short_only,1661,820,102.5,-0.17504146341463414,-0.2560387633769322,0.08099729996229807,0.25365853658536586,0.2294887039239001,5,7,0.7142857142857143,0.06561740966181193,0.21984118260869565,125,115
MES,1100,E1,3,3.0,size_q50_plus,1777,981,122.625,-0.17504821610601426,-0.3799891959798995,0.20494097987388524,0.24057084607543322,0.2185929648241206,5,7,0.7142857142857143,0.22533493796170123,-0.054343027553763454,192,62
MGC,2300,E1,2,1.0,size_q50_plus,2450,1301,118.27272727272727,-0.175143428132206,-0.35658476936466493,0.18144134123245892,0.4957724827056111,0.46475195822454307,8,8,1.0,0.1912632089021977,,241,9
M2K,US_DATA_OPEN,E1,3,1.5,long_fast,1155,468,78.0,-0.17515235042735045,-0.19300786026200872,0.01785550983465828,0.3888888888888889,0.3799126637554585,3,5,0.6,0.010526746640823509,0.011056250000000045,90,144
MGC,1000,E1,4,1.0,size_q75_plus,2504,647,58.81818181818182,-0.17518578052550232,-0.39617070543887994,0.22098492491337762,0.5100463678516228,0.4087237479806139,6,7,0.8571428571428571,0.18992424410721945,,210,39
MES,0900,E1,2,3.0,size_q50_plus,1696,876,109.5,-0.1751937214611872,-0.36468243902439035,0.18948871756320315,0.2374429223744292,0.23536585365853657,6,7,0.8571428571428571,0.2374240391525116,-0.19000227963525831,188,56
MGC,US_POST_EQUITY,E1,2,1.0,long_fast,1364,665,95.0,-0.17524646616541356,-0.16727195994277538,-0.007974506222638178,0.49473684210526314,0.4978540772532189,2,6,0.3333333333333333,-0.005343048378365106,-0.07074458502024293,133,104
MES,1100,E1,3,2.5,size_q50_plus,1780,984,123.0,-0.17525010162601626,-0.3859346733668342,0.21068457174081792,0.27439024390243905,0.2449748743718593,6,7,0.8571428571428571,0.21563085768446658,0.02468428046130708,193,62
MES,0030,E1,3,3.0,long_fast,1468,564,70.5,-0.17525815602836878,-0.19618716814159293,0.02092901211322415,0.22872340425531915,0.22234513274336284,2,6,0.3333333333333333,0.0661109253065775,-0.1333131030701754,96,114
M2K,US_DATA_OPEN,E1,5,4.0,short_fast,1030,464,77.33333333333333,-0.1753125,-0.24913109540636041,0.0738185954063604,0.20043103448275862,0.17491166077738515,3,5,0.6,0.1481454866992452,-0.08115414697433049,99,109
MGC,LONDON_OPEN,E0,2,4.0,fast_le_15,883,504,45.81818181818182,-0.17531349206349203,-0.34681952506596303,0.171506033002471,0.24206349206349206,0.24538258575197888,0,0,,,,0,0
MES,US_POST_EQUITY,E1,5,2.5,size_q50_plus,1353,661,82.625,-0.17533313161875946,-0.0859742774566474,-0.08935885416211206,0.2481089258698941,0.2976878612716763,1,6,0.16666666666666666,-0.1140944553913519,-0.07391900000000001,100,100
MGC,US_POST_EQUITY,E1,4,2.0,long_fast,1019,510,72.85714285714286,-0.17537901960784313,-0.2601300589390963,0.08475103933125316,0.32941176470588235,0.29469548133595286,5,6,0.8333333333333334,,,0,0
MES,US_DATA_OPEN,E1,4,1.5,long_fast,1621,588,73.5,-0.17547176870748302,-0.1648436592449177,-0.010628109462565316,0.37755102040816324,0.39012584704743464,3,6,0.5,0.025520450781102932,-0.1693326086956522,92,138
M2K,0900,E0,1,4.0,fast_and_q75,923,202,33.666666666666664,-0.1756108910891089,-0.3683513176144244,0.1927404265253155,0.19306930693069307,0.20943134535367544,4,5,0.8,,,0,0
MGC,US_POST_EQUITY,E1,1,2.0,long_only,1293,695,99.28571428571429,-0.1756342446043165,-0.27050702341137123,0.09487277880705472,0.3381294964028777,0.2976588628762542,5,6,0.8333333333333334,0.07235853284671537,0.14594054366685946,133,91
M2K,LONDON_OPEN,E1,1,2.0,size_q50_plus,1290,641,106.83333333333333,-0.1756393135725429,-0.25757827426810476,0.08193896069556186,0.31981279251170047,0.33436055469953774,3,5,0.6,0.07197127017504434,0.05360134591194968,106,150
MGC,2300,E0,1,4.0,short_only,2376,1158,105.27272727272727,-0.17565060449050085,-0.3424231527093596,0.16677254821885873,0.23834196891191708,0.19376026272577998,9,10,0.9,0.18448275256046723,0.036342208892025385,109,130
M2K,US_DATA_OPEN,E1,2,1.0,long_fast,1201,487,81.16666666666667,-0.17569281314168378,-0.17875154061624648,0.0030587274745627058,0.49075975359342916,0.484593837535014,3,5,0.6,0.04337907939752503,-0.16174854070660527,93,147
MES,LONDON_OPEN,E1,2,4.0,fast_le_15,1755,1388,173.5,-0.17571873198847263,-0.280191280653951,0.10447254866547837,0.1909221902017291,0.17438692098092642,2,5,0.4,0.12219910190303651,,227,24
M2K,0900,E1,4,2.0,size_q75_plus,1213,292,48.666666666666664,-0.17576952054794523,-0.3894789359391965,0.2137094153912513,0.3116438356164384,0.2942453854505972,5,5,1.0,0.19334872443872445,0.2268167206790124,81,160
M2K,0030,E1,2,1.5,short_fast,1136,550,91.66666666666667,-0.17587545454545456,-0.11187372013651878,-0.06400173440893578,0.36727272727272725,0.39590443686006827,1,5,0.2,-0.048527963567501164,-0.12622625654035197,106,119
MGC,1100,E1,2,4.0,mid_15_60,2470,194,17.636363636363637,-0.17594896907216492,-0.29057117750439365,0.11462220843222873,0.211340206185567,0.2056239015817223,3,6,0.5,0.1188993836707912,,25,224
M2K,US_EQUITY_OPEN,E1,1,2.0,long_fast,1036,462,77.0,-0.1759854978354978,-0.13432857142857144,-0.041656926406926365,0.29653679653679654,0.31010452961672474,2,5,0.4,-0.014095900749709844,-0.17916339712918666,95,110
MGC,2300,E0,2,2.5,fast_and_q75,889,202,18.363636363636363,-0.17616386138613863,-0.21257889374090247,0.03641503235476384,0.27722772277227725,0.34497816593886466,4,5,0.8,,,0,0
M6E,1800,E0,1,4.0,fast_and_q75,1204,259,43.166666666666664,-0.1761918918918919,-0.3087439153439153,0.1325520234520234,0.21621621621621623,0.2275132275132275,3,5,0.6,0.01956766489814632,0.5434057995495496,48,185
MES,1100,E1,5,2.5,long_fast,1757,710,88.75,-0.17619408450704224,-0.28568108882521487,0.10948700431817263,0.28732394366197184,0.2531041069723018,5,6,0.8333333333333334,0.11077015369284432,0.1429217047790339,112,139
M6E,US_POST_EQUITY,E0,1,1.5,fast_and_q75,1181,272,45.333333333333336,-0.17621433823529412,-0.18696677667766778,0.010752438442373669,0.39705882352941174,0.4884488448844885,2,4,0.5,0.0011327619047619142,0.05851417412840543,58,181
M2K,US_DATA_OPEN,E1,4,2.0,long_fast,1117,455,75.83333333333333,-0.17630021978021976,-0.14188096676737158,-0.03441925301284818,0.3208791208791209,0.3368580060422961,2,5,0.4,-0.019283690621871144,-0.13953327957901884,86,137
MES,US_POST_EQUITY,E1,4,3.0,fast_le_15,1337,1063,132.875,-0.17630517403574789,-0.2370127737226277,0.060707599686879804,0.22483537158984007,0.22262773722627738,1,1,1.0,,,184,20
M2K,0900,E1,3,3.0,size_q75_plus,1213,289,48.166666666666664,-0.17642768166089964,-0.4381496753246753,0.2617219936637757,0.23529411764705882,0.20887445887445888,5,5,1.0,0.2550641460938682,0.2533450308641976,81,160
MES,CME_OPEN,E1,5,2.0,size_q50_plus,616,342,42.75,-0.17643976608187134,-0.16665547445255474,-0.0097842916293166,0.30116959064327486,0.33941605839416056,3,5,0.6,,,0,0
M6E,LONDON_OPEN,E1,5,2.5,size_q75_plus,1182,318,53.0,-0.17645377358490566,-0.2974346064814815,0.12098083289657585,0.2830188679245283,0.27662037037037035,3,5,0.6,0.07176172660567087,0.26629188488694255,67,167
MES,US_POST_EQUITY,E1,3,2.5,fast_and_q75,1453,310,38.75,-0.1764758064516129,-0.1303732283464567,-0.046102578105156194,0.24516129032258063,0.279090113735783,2,6,0.3333333333333333,-0.07995938915660478,-0.02719660123966943,80,121
MES,0030,E1,1,4.0,fast_le_15,1558,1258,157.25,-0.17647925278219395,-0.49629633333333334,0.3198170805511394,0.1836248012718601,0.12333333333333334,2,2,1.0,0.342682117316301,,206,16
MES,US_DATA_OPEN,E1,4,2.0,fast_le_15,1593,1163,145.375,-0.1765126397248495,-0.19684674418604653,0.020334104461197017,0.31556319862424764,0.3209302325581395,3,6,0.5,0.011600981359649126,0.013628188000971597,179,46
M6E,US_DATA_OPEN,E1,5,2.0,fast_and_q75,944,168,28.0,-0.17652380952380953,-0.33738028350515464,0.16085647398134512,0.31547619047619047,0.30541237113402064,3,4,0.75,,0.398022119047619,56,150
M6E,US_POST_EQUITY,E1,5,1.0,size_q75_plus,1044,271,45.166666666666664,-0.17653062730627306,-0.23592250970245796,0.0593918823961849,0.47601476014760147,0.500646830530401,2,4,0.5,0.0583604233017537,0.03534538375973301,62,145
MES,CME_OPEN,E1,3,1.0,short_fast,765,283,35.375,-0.17661448763250884,-0.09543132780082988,-0.08118315983167895,0.47703180212014135,0.5352697095435685,2,6,0.3333333333333333,,,0,0
MGC,1100,E1,5,2.5,long_fast,2443,661,60.09090909090909,-0.1766177004538578,-0.27358967452300786,0.09697197406915006,0.30257186081694404,0.2934904601571268,4,6,0.6666666666666666,0.11022222497191697,-0.10587342750533052,112,134
MES,1000,E1,3,4.0,fast_le_15,1776,1315,164.375,-0.17669422053231942,-0.21545422993492408,0.038760009402604656,0.19695817490494297,0.19305856832971802,2,6,0.3333333333333333,-0.015878062327409098,0.3719286191165016,209,43
M2K,1000,E1,1,1.5,fast_and_q75,1292,265,44.166666666666664,-0.1767079245283019,-0.28501528724440117,0.10830736271609928,0.3849056603773585,0.4079844206426485,4,4,1.0,0.11565267272659258,0.06748191379310348,58,200
MES,1000,E1,3,1.0,long_only,1790,872,109.0,-0.17671135321100917,-0.16553834422657954,-0.011173008984429633,0.49655963302752293,0.5010893246187363,2,7,0.2857142857142857,-0.010732233315464995,-0.05049227047146401,130,124
M2K,US_EQUITY_OPEN,E1,4,1.5,long_only,885,414,69.0,-0.17675676328502415,-0.020041825902335466,-0.15671493738268868,0.3502415458937198,0.416135881104034,1,5,0.2,,,0,0
MGC,2300,E1,4,1.5,short_fast,2240,611,55.54545454545455,-0.1767635024549918,-0.2712133824432167,0.09444987998822488,0.3993453355155483,0.38919582565991406,2,6,0.3333333333333333,0.10893902560621724,-0.14735080213903748,88,136
MES,US_POST_EQUITY,E1,5,2.5,long_only,1353,689,86.125,-0.1767711175616836,-0.08071400602409638,-0.09605711153758721,0.2612481857764877,0.286144578313253,2,7,0.2857142857142857,-0.09945977730192718,0.04280222802087512,94,106
MGC,2300,E1,3,1.0,long_fast,2380,676,61.45454545454545,-0.17678387573964496,-0.2513737676056338,0.07458989186598883,0.5059171597633136,0.4876760563380282,3,6,0.5,0.08217564834018803,0.0069478532553920724,123,121
M2K,US_DATA_OPEN,E1,3,1.0,short_fast,1174,517,86.16666666666667,-0.176863249516441,-0.1756406392694064,-0.0012226102470346,0.4912959381044487,0.4764079147640791,2,5,0.4,-0.012910335618622454,0.07950220935220936,111,126
MES,1000,E1,2,1.0,long_only,1800,878,109.75,-0.176899430523918,-0.17933232104121477,0.002432890517296782,0.5011389521640092,0.4956616052060738,2,7,0.2857142857142857,-0.0024721116978442814,-0.03894482006543076,131,126
MES,CME_CLOSE,E1,3,1.5,size_q50_plus,624,333,41.625,-0.17700300300300303,-0.2064635738831615,0.029460570880158465,0.35735735735735735,0.37800687285223367,2,5,0.4,,,0,0
MES,1000,E1,3,2.5,fast_le_15,1784,1319,164.875,-0.17700887035633056,-0.24129182795698925,0.06428295760065869,0.2812736921910538,0.26666666666666666,4,6,0.6666666666666666,0.028439591773585765,0.2754622480620155,210,43
MES,1000,E1,4,3.0,fast_le_15,1776,1314,164.25,-0.177013698630137,-0.24123614718614725,0.06422244855601025,0.24429223744292236,0.22943722943722944,3,6,0.5,0.004120370518922611,0.3788432760364003,207,43
MES,1100,E1,4,3.0,long_fast,1765,709,88.625,-0.17702214386459802,-0.29593560606060604,0.11891346219600801,0.2538787023977433,0.2206439393939394,5,6,0.8333333333333334,0.13347277938602012,0.05922838571248268,114,139
M6E,US_DATA_OPEN,E1,3,1.5,fast_and_q75,1058,211,35.166666666666664,-0.1770303317535545,-0.3412507674144038,0.1642204356608493,0.3791469194312796,0.36835891381345925,3,4,0.75,0.1859946787129191,0.13606934407654536,47,169
MES,1000,E1,2,4.0,fast_le_15,1788,1322,165.25,-0.17705885022692888,-0.22873991416309014,0.05168106393616126,0.1989409984871407,0.19098712446351931,3,6,0.5,0.04541462719428874,0.04608902412753127,211,44
M2K,LONDON_OPEN,E1,4,1.0,short_only,1261,590,98.33333333333333,-0.17708762711864404,-0.20383010432190757,0.02674247720326353,0.4915254237288136,0.47690014903129657,3,5,0.6,0.027190387600823485,0.0058797278911564554,105,147
MGC,2300,E1,4,1.0,fast_le_15,2312,1285,116.81818181818181,-0.17712124513618677,-0.2773819863680623,0.10026074123187556,0.49961089494163424,0.48880233690360275,1,3,0.3333333333333333,0.10711685077720307,,212,21
MGC,1100,E1,2,3.0,size_q50_plus,2506,1256,114.18181818181819,-0.1771261146496815,-0.41513248,0.23800636535031852,0.25398089171974525,0.2488,8,9,0.8888888888888888,0.224524734653388,,247,6
MES,LONDON_OPEN,E0,2,3.0,short_only,655,328,41.0,-0.17713231707317073,0.013620183486238535,-0.19075250055940926,0.2530487804878049,0.3149847094801223,1,7,0.14285714285714285,,,0,0
MES,US_DATA_OPEN,E1,4,2.5,fast_le_15,1573,1152,144.0,-0.17716006944444443,-0.24506413301662708,0.06790406357218265,0.2708333333333333,0.26128266033254155,5,6,0.8333333333333334,0.05493473785019934,0.14098127221940077,179,44
M2K,LONDON_OPEN,E1,2,2.0,size_q50_plus,1277,636,106.0,-0.17721273584905659,-0.22540327613104522,0.04819054028198863,0.3160377358490566,0.33853354134165364,3,5,0.6,0.01936085843694202,0.0731724388674389,105,148
M6E,US_POST_EQUITY,E0,1,2.0,size_q50_plus,1145,590,98.33333333333333,-0.17721542372881355,-0.2332576576576577,0.056042233928844165,0.3525423728813559,0.418018018018018,3,5,0.6,0.07693367211440252,-0.0712532828282828,132,99
MES,1100,E1,2,2.0,size_q50_plus,1790,992,124.0,-0.17721633064516132,-0.36479210526315786,0.18757577461799654,0.3225806451612903,0.30200501253132833,6,7,0.8571428571428571,0.18751352812475702,0.029775141336880626,194,62
MES,0030,E1,4,3.0,size_q50_plus,1400,718,89.75,-0.17725724233983287,-0.1969934017595308,0.019736159419697946,0.21866295264623956,0.23020527859237536,4,6,0.6666666666666666,0.053864963089874596,0.01569571870853606,119,95
MGC,2300,E0,2,3.0,size_q50_plus,879,471,42.81818181818182,-0.17726284501061573,-0.28592647058823534,0.1086636255776196,0.25902335456475584,0.30637254901960786,2,5,0.4,,,0,0
