strategy_id,orb_label,entry_model,rr_target,confirm_bars,filter_type,regime_n,regime_wr,regime_exp_r,regime_sharpe,regime_maxdd,regime_validated,full_n,full_wr,full_exp_r,full_sharpe,full_maxdd,full_validated,delta_exp_r,delta_sharpe
MGC_2300_E2_RR1.0_CB5_ORB_G2,2300,E2,1.0,5,ORB_G2,226,0.4495,-0.1937,-0.2162,46.116,False,871,0.4903,-0.1562,-0.1808,134.286,False,-0.0375,-0.0354
MGC_1000_E2_RR1.0_CB2_ORB_G4,1000,E2,1.0,2,ORB_G4,93,0.4839,-0.1288,-0.1422,16.5287,False,125,0.504,-0.0912,-0.1006,20.2246,False,-0.0376,-0.0416
MGC_1000_E2_RR1.5_CB5_ORB_G2,1000,E2,1.5,5,ORB_G2,188,0.3989,-0.1353,-0.1267,29.0731,False,302,0.4233,-0.0977,-0.0922,33.5746,False,-0.0376,-0.0345
MGC_1100_E3_RR2.0_CB4_ORB_G2,1100,E3,2.0,4,ORB_G2,223,0.3018,-0.2404,-0.2067,53.3628,False,621,0.3306,-0.2028,-0.1776,136.9169,False,-0.0376,-0.0291
MGC_2300_E1_RR1.0_CB1_ORB_G4,2300,E1,1.0,1,ORB_G4,173,0.4798,-0.1435,-0.1602,33.1217,False,357,0.5057,-0.1059,-0.1195,46.0404,False,-0.0376,-0.0407
MGC_2300_E3_RR4.0_CB1_ORB_G2,2300,E3,4.0,1,ORB_G2,242,0.1681,-0.2874,-0.1805,74.4558,False,931,0.1875,-0.2498,-0.1593,218.3242,False,-0.0376,-0.0212
MGC_0900_E3_RR1.0_CB4_ORB_G3,0900,E3,1.0,4,ORB_G3,88,0.4545,-0.2044,-0.2326,19.5912,False,142,0.4748,-0.1666,-0.1887,26.1793,False,-0.0378,-0.0439
MGC_0030_E1_RR1.0_CB2_ORB_G3,0030,E1,1.0,2,ORB_G3,205,0.4694,-0.1659,-0.1863,34.0863,False,594,0.5009,-0.128,-0.1466,74.0543,False,-0.0379,-0.0397
MGC_0030_E1_RR1.0_CB2_ORB_G6,0030,E1,1.0,2,ORB_G6,83,0.4231,-0.2129,-0.23,19.408,False,141,0.4419,-0.175,-0.1879,26.9305,False,-0.0379,-0.0421
MGC_1000_E2_RR1.5_CB4_ORB_G5,1000,E2,1.5,4,ORB_G5,66,0.4394,0.0082,0.0071,6.8257,False,88,0.4545,0.0461,0.04,7.432,False,-0.0379,-0.0329
MGC_1100_E1_RR1.0_CB2_ORB_G5,1100,E1,1.0,2,ORB_G5,124,0.5081,-0.0615,-0.0663,12.434,False,185,0.5297,-0.0235,-0.0255,15.0871,False,-0.038,-0.0408
MGC_2300_E3_RR2.0_CB3_ORB_G3,2300,E3,2.0,3,ORB_G3,202,0.3112,-0.1888,-0.1558,48.8073,False,513,0.334,-0.1508,-0.1254,79.4732,False,-0.038,-0.0304
MGC_2300_E2_RR1.0_CB1_ORB_G4,2300,E2,1.0,1,ORB_G4,173,0.474,-0.1538,-0.1718,34.9299,False,357,0.5,-0.1157,-0.1305,49.4793,False,-0.0381,-0.0413
MGC_1100_E2_RR1.5_CB5_ORB_G2,1100,E2,1.5,5,ORB_G2,232,0.3664,-0.1861,-0.173,44.3543,False,652,0.4009,-0.1479,-0.1412,104.6285,False,-0.0382,-0.0318
MGC_1100_E3_RR2.0_CB3_ORB_G2,1100,E3,2.0,3,ORB_G2,227,0.2996,-0.2427,-0.2082,55.0947,False,632,0.3291,-0.2045,-0.1788,143.2685,False,-0.0382,-0.0294
MGC_2300_E2_RR1.0_CB2_ORB_G3,2300,E2,1.0,2,ORB_G3,215,0.4512,-0.1977,-0.2226,50.2515,False,563,0.4828,-0.1594,-0.1827,101.7376,False,-0.0383,-0.0399
MGC_2300_E1_RR2.5_CB5_ORB_G2,2300,E1,2.5,5,ORB_G2,226,0.2256,-0.3007,-0.2311,66.7927,False,871,0.2476,-0.2622,-0.2032,190.7246,False,-0.0385,-0.0279
MGC_1000_E3_RR2.0_CB2_ORB_G6,1000,E3,2.0,2,ORB_G6,46,0.3478,-0.0548,-0.0419,7.6812,False,61,0.3607,-0.0162,-0.0123,8.882,False,-0.0386,-0.0296
MGC_1800_E1_RR2.5_CB1_ORB_G3,1800,E1,2.5,1,ORB_G3,145,0.2639,-0.1987,-0.1477,30.7133,False,249,0.2787,-0.1601,-0.118,48.842,False,-0.0386,-0.0297
MGC_2300_E1_RR1.0_CB1_ORB_G6,2300,E1,1.0,1,ORB_G6,83,0.4458,-0.1807,-0.1965,20.0946,False,142,0.4676,-0.1421,-0.1546,23.5867,False,-0.0386,-0.0419
MGC_2300_E2_RR1.0_CB1_ORB_G6,2300,E2,1.0,1,ORB_G6,83,0.4458,-0.1807,-0.1965,20.0947,False,142,0.4676,-0.1421,-0.1545,23.5853,False,-0.0386,-0.042
MGC_0900_E1_RR1.0_CB5_ORB_G4,0900,E1,1.0,5,ORB_G4,74,0.5405,-0.0082,-0.0089,8.0185,False,121,0.5603,0.0306,0.0333,8.0185,False,-0.0388,-0.0422
MGC_0900_E2_RR2.0_CB3_ORB_G4,0900,E2,2.0,3,ORB_G4,75,0.44,0.2058,0.1502,7.4911,True,122,0.453,0.2447,0.1779,7.4911,True,-0.0389,-0.0277
MGC_1000_E1_RR1.5_CB5_ORB_G2,1000,E1,1.5,5,ORB_G2,188,0.3883,-0.1566,-0.1471,33.0903,False,302,0.4133,-0.1177,-0.1113,39.6183,False,-0.0389,-0.0358
MGC_2300_E2_RR1.5_CB5_ORB_L4,2300,E2,1.5,5,ORB_L4,74,0.3521,-0.2528,-0.2472,17.9518,False,843,0.3937,-0.2139,-0.2178,170.0343,False,-0.0389,-0.0294
MGC_2300_E2_RR2.0_CB5_ORB_G3,2300,E2,2.0,5,ORB_G3,201,0.2889,-0.2177,-0.1767,45.6401,False,527,0.3087,-0.1787,-0.145,83.8787,False,-0.039,-0.0317
MGC_1000_E1_RR3.0_CB2_ORB_G4,1000,E1,3.0,2,ORB_G4,93,0.2967,0.0585,0.0357,16.5823,True,125,0.3058,0.0978,0.0588,16.5823,True,-0.0393,-0.0231
MGC_1800_E3_RR3.0_CB5_ORB_G3,1800,E3,3.0,5,ORB_G3,128,0.2344,-0.1889,-0.1281,33.9104,False,225,0.2489,-0.1496,-0.1007,46.1175,False,-0.0393,-0.0274
MGC_2300_E2_RR2.5_CB4_ORB_G2,2300,E2,2.5,4,ORB_G2,228,0.2488,-0.2276,-0.1688,53.9135,False,880,0.273,-0.1883,-0.1418,158.019,False,-0.0393,-0.027
MGC_0030_E3_RR2.0_CB2_NO_FILTER,0030,E3,2.0,2,NO_FILTER,230,0.2837,-0.2893,-0.2545,68.954,False,1154,0.3298,-0.2499,-0.2308,268.8087,False,-0.0394,-0.0237
MGC_2300_E1_RR4.0_CB2_ORB_L3,2300,E1,4.0,2,ORB_L3,36,0.1515,-0.3949,-0.2708,13.4934,False,682,0.1745,-0.3555,-0.2519,224.0908,False,-0.0394,-0.0189
MGC_0030_E2_RR1.0_CB2_ORB_G3,0030,E2,1.0,2,ORB_G3,205,0.4721,-0.1608,-0.1803,34.0317,False,594,0.5046,-0.1213,-0.1389,70.4193,False,-0.0395,-0.0414
MGC_1100_E2_RR1.5_CB3_ORB_G2,1100,E2,1.5,3,ORB_G2,237,0.3755,-0.1685,-0.1563,41.1002,False,664,0.4127,-0.129,-0.1234,96.4797,False,-0.0395,-0.0329
MGC_1800_E2_RR4.0_CB4_NO_FILTER,1800,E2,4.0,4,NO_FILTER,247,0.1513,-0.3605,-0.2368,94.3916,False,1237,0.1834,-0.3209,-0.2216,399.359,False,-0.0396,-0.0152
MGC_2300_E2_RR4.0_CB3_ORB_G2,2300,E2,4.0,3,ORB_G2,237,0.135,-0.4069,-0.2698,90.3416,False,903,0.1516,-0.3673,-0.2447,264.117,False,-0.0396,-0.0251
MGC_1000_E2_RR3.0_CB4_ORB_G5,1000,E2,3.0,4,ORB_G5,66,0.3281,0.1959,0.1135,14.4706,True,88,0.3373,0.2356,0.1352,14.4706,True,-0.0397,-0.0217
MGC_2300_E2_RR4.0_CB1_ORB_L4,2300,E2,4.0,1,ORB_L4,84,0.15,-0.3958,-0.2732,31.6659,False,931,0.1726,-0.3561,-0.251,309.4409,False,-0.0397,-0.0222
MGC_1000_E1_RR1.0_CB1_ORB_G6,1000,E1,1.0,1,ORB_G6,47,0.5532,0.0119,0.0129,8.0243,False,63,0.5714,0.0517,0.0563,8.0243,False,-0.0398,-0.0434
MGC_1000_E2_RR1.0_CB1_ORB_G6,1000,E2,1.0,1,ORB_G6,47,0.5532,0.0129,0.014,7.9883,False,63,0.5714,0.0527,0.0573,7.9883,False,-0.0398,-0.0433
MGC_2300_E1_RR1.5_CB5_ORB_G2,2300,E1,1.5,5,ORB_G2,226,0.3632,-0.186,-0.1718,44.4569,False,871,0.398,-0.1462,-0.1387,123.8664,False,-0.0398,-0.0331
MGC_2300_E2_RR1.0_CB2_ORB_G5,2300,E2,1.0,2,ORB_G5,119,0.4622,-0.1569,-0.1716,31.0765,False,207,0.4851,-0.117,-0.1282,35.3668,False,-0.0399,-0.0434
MGC_1000_E1_RR1.5_CB3_ORB_G3,1000,E1,1.5,3,ORB_G3,133,0.4211,-0.0685,-0.0624,17.5869,False,180,0.4389,-0.0285,-0.0259,17.5869,False,-0.04,-0.0365
MGC_2300_E3_RR1.0_CB1_ORB_G4,2300,E3,1.0,1,ORB_G4,169,0.5119,-0.0994,-0.1126,25.207,False,352,0.5402,-0.0594,-0.0683,31.0003,False,-0.04,-0.0443
MGC_2300_E3_RR3.0_CB1_NO_FILTER,2300,E3,3.0,1,NO_FILTER,251,0.2,-0.3243,-0.2387,90.0727,False,1259,0.2357,-0.2843,-0.2183,344.1097,False,-0.04,-0.0204
MGC_0900_E1_RR2.0_CB4_ORB_G5,0900,E1,2.0,4,ORB_G5,63,0.4127,0.1433,0.1042,10.5623,True,99,0.4255,0.1834,0.1326,10.5623,True,-0.0401,-0.0284
MGC_1000_E3_RR2.5_CB3_ORB_G5,1000,E3,2.5,3,ORB_G5,63,0.3492,0.0873,0.0583,11.7663,True,84,0.3614,0.1274,0.0845,11.7663,False,-0.0401,-0.0262
MGC_2300_E2_RR2.5_CB1_NO_FILTER,2300,E2,2.5,1,NO_FILTER,257,0.2249,-0.313,-0.2444,84.768,False,1288,0.2644,-0.2729,-0.2231,340.4778,False,-0.0401,-0.0213
MGC_1800_E2_RR4.0_CB4_ORB_G5,1800,E2,4.0,4,ORB_G5,51,0.1489,-0.3167,-0.1917,16.096,False,79,0.1549,-0.2765,-0.1623,30.1132,False,-0.0402,-0.0294
MGC_2300_E1_RR2.0_CB2_ORB_G4,2300,E1,2.0,2,ORB_G4,169,0.3106,-0.1573,-0.1247,41.9992,False,347,0.3302,-0.1171,-0.0929,48.9964,False,-0.0402,-0.0318
MGC_0030_E3_RR1.5_CB4_ORB_G4,0030,E3,1.5,4,ORB_G4,135,0.3858,-0.1525,-0.1419,27.5441,False,289,0.408,-0.1122,-0.1045,31.3849,False,-0.0403,-0.0374
MGC_1000_E1_RR1.5_CB3_ORB_G5,1000,E1,1.5,3,ORB_G5,66,0.4394,-0.0009,-0.0008,10.0757,False,88,0.4545,0.0394,0.0343,10.0757,False,-0.0403,-0.0351
MGC_1800_E1_RR2.5_CB3_ORB_G3,1800,E1,2.5,3,ORB_G3,138,0.2409,-0.2484,-0.1852,35.2811,False,241,0.2564,-0.208,-0.1535,61.1876,False,-0.0404,-0.0317
MGC_2300_E3_RR1.5_CB2_ORB_G5,2300,E3,1.5,2,ORB_G5,115,0.3894,-0.1282,-0.1168,26.7942,False,200,0.4084,-0.0878,-0.0797,29.0765,False,-0.0404,-0.0371
MGC_0030_E2_RR2.0_CB3_ORB_G6,0030,E2,2.0,3,ORB_G6,81,0.2258,-0.3672,-0.3107,25.9792,False,138,0.2376,-0.3267,-0.2694,38.3848,False,-0.0405,-0.0413
MGC_0900_E2_RR2.0_CB4_ORB_G5,0900,E2,2.0,4,ORB_G5,63,0.4127,0.1429,0.1039,10.586,True,99,0.4255,0.1834,0.1326,10.586,True,-0.0405,-0.0287
MGC_0030_E1_RR2.0_CB3_ORB_G6,0030,E1,2.0,3,ORB_G6,81,0.2258,-0.3673,-0.3109,25.9823,False,138,0.2376,-0.3267,-0.2695,38.403,False,-0.0406,-0.0414
MGC_2300_E2_RR2.0_CB2_ORB_G3,2300,E2,2.0,2,ORB_G3,215,0.2956,-0.2102,-0.1717,53.4929,False,563,0.3187,-0.1696,-0.1394,89.8429,False,-0.0406,-0.0323
MGC_2300_E2_RR4.0_CB3_NO_FILTER,2300,E2,4.0,3,NO_FILTER,246,0.134,-0.4156,-0.2782,95.8205,False,1215,0.1571,-0.3749,-0.2572,377.1679,False,-0.0407,-0.021
MGC_1100_E2_RR1.5_CB4_ORB_G4,1100,E2,1.5,4,ORB_G4,153,0.4013,-0.0779,-0.0689,26.4467,False,251,0.4217,-0.0371,-0.0328,31.3694,False,-0.0408,-0.0361
MGC_2300_E2_RR2.5_CB2_ORB_G2,2300,E2,2.5,2,ORB_G2,242,0.2377,-0.2646,-0.2001,69.2119,False,925,0.2655,-0.2237,-0.1726,190.0203,False,-0.0409,-0.0275
MGC_1100_E3_RR2.0_CB1_ORB_G2,1100,E3,2.0,1,ORB_G2,236,0.3093,-0.2196,-0.1871,51.8356,False,663,0.3409,-0.1786,-0.1552,131.3961,False,-0.041,-0.0319
MGC_1800_E3_RR3.0_CB1_ORB_G4,1800,E3,3.0,1,ORB_G4,87,0.2414,-0.1456,-0.0955,17.5452,False,134,0.2519,-0.1046,-0.0674,26.1768,False,-0.041,-0.0281
MGC_1000_E1_RR3.0_CB5_ORB_G3,1000,E1,3.0,5,ORB_G3,132,0.2946,0.0541,0.033,19.3639,False,179,0.3064,0.0952,0.0575,19.3639,True,-0.0411,-0.0245
MGC_2300_E1_RR1.5_CB4_ORB_G2,2300,E1,1.5,4,ORB_G2,228,0.3674,-0.1828,-0.1698,42.4275,False,880,0.4029,-0.1417,-0.1351,122.856,False,-0.0411,-0.0347
MGC_1000_E3_RR2.5_CB2_ORB_G6,1000,E3,2.5,2,ORB_G6,46,0.3043,-0.0345,-0.0234,11.5511,False,61,0.3167,0.0067,0.0045,11.5511,False,-0.0412,-0.0279
MGC_0030_E3_RR1.0_CB3_ORB_G3,0030,E3,1.0,3,ORB_G3,183,0.4602,-0.2017,-0.2321,37.0038,False,512,0.4969,-0.1604,-0.189,83.5894,False,-0.0413,-0.0431
MGC_0900_E3_RR1.0_CB5_ORB_G4,0900,E3,1.0,5,ORB_G4,66,0.4697,-0.1622,-0.1805,12.6393,False,109,0.4906,-0.1209,-0.134,16.5572,False,-0.0413,-0.0465
MGC_1000_E2_RR1.5_CB5_ORB_G5,1000,E2,1.5,5,ORB_G5,66,0.4091,-0.0647,-0.0571,9.9602,False,88,0.4253,-0.0234,-0.0205,9.9602,False,-0.0413,-0.0366
MGC_1000_E2_RR3.0_CB5_ORB_G3,1000,E2,3.0,5,ORB_G3,132,0.2946,0.0541,0.033,19.294,False,179,0.3064,0.0954,0.0576,19.294,True,-0.0413,-0.0246
MGC_1000_E1_RR1.5_CB1_ORB_G5,1000,E1,1.5,1,ORB_G5,66,0.4848,0.0916,0.0808,4.5161,True,88,0.5,0.133,0.1166,5.4794,True,-0.0414,-0.0358
MGC_1000_E2_RR2.0_CB2_ORB_G4,1000,E2,2.0,2,ORB_G4,93,0.3441,-0.0747,-0.0581,16.3682,False,125,0.3577,-0.0333,-0.0256,16.3682,False,-0.0414,-0.0325
MGC_1800_E2_RR4.0_CB4_ORB_L8,1800,E2,4.0,4,ORB_L8,234,0.1485,-0.377,-0.2516,94.9252,False,1215,0.181,-0.3356,-0.2351,401.6648,False,-0.0414,-0.0165
MGC_2300_E3_RR1.5_CB4_ORB_L4,2300,E3,1.5,4,ORB_L4,72,0.3333,-0.3625,-0.3979,27.0371,False,776,0.3825,-0.3211,-0.3681,246.8747,False,-0.0414,-0.0298
MGC_1000_E2_RR3.0_CB5_ORB_G4,1000,E2,3.0,5,ORB_G4,91,0.3034,0.0964,0.0576,15.9907,True,123,0.3136,0.1379,0.0815,15.9907,True,-0.0415,-0.0239
MGC_1100_E3_RR2.0_CB5_ORB_G3,1100,E3,2.0,5,ORB_G3,178,0.2994,-0.2232,-0.1869,42.474,False,346,0.3188,-0.1817,-0.1513,69.1091,False,-0.0415,-0.0356
MGC_1800_E1_RR1.5_CB4_ORB_G6,1800,E1,1.5,4,ORB_G6,31,0.4516,0.0615,0.0517,6.0363,True,51,0.4706,0.103,0.0871,7.0363,True,-0.0415,-0.0354
MGC_0030_E2_RR2.0_CB5_ORB_G6,0030,E2,2.0,5,ORB_G6,78,0.1698,-0.5275,-0.5,28.491,False,134,0.1818,-0.4859,-0.4429,45.4455,False,-0.0416,-0.0571
MGC_1000_E1_RR1.5_CB5_ORB_G5,1000,E1,1.5,5,ORB_G5,66,0.4091,-0.0656,-0.058,9.9586,False,88,0.4253,-0.024,-0.021,9.9586,False,-0.0416,-0.037
MGC_2300_E2_RR3.0_CB1_ORB_G2,2300,E2,3.0,1,ORB_G2,248,0.1923,-0.3268,-0.2359,83.2269,False,951,0.2164,-0.2852,-0.209,250.4469,False,-0.0416,-0.0269
MGC_0900_E3_RR1.0_CB5_ORB_G5,0900,E3,1.0,5,ORB_G5,56,0.4464,-0.1928,-0.2123,13.7316,False,89,0.4651,-0.1511,-0.1649,14.1456,False,-0.0417,-0.0474
MGC_1000_E1_RR3.0_CB5_ORB_G4,1000,E1,3.0,5,ORB_G4,91,0.3034,0.0958,0.0573,15.9891,True,123,0.3136,0.1375,0.0813,15.9891,True,-0.0417,-0.024
MGC_0030_E3_RR3.0_CB2_ORB_G6,0030,E3,3.0,2,ORB_G6,79,0.1406,-0.4933,-0.3906,35.5381,False,129,0.1485,-0.4512,-0.3414,52.309,False,-0.0421,-0.0492
MGC_1100_E1_RR1.5_CB2_ORB_G4,1100,E1,1.5,2,ORB_G4,155,0.3871,-0.1211,-0.1091,28.3155,False,253,0.4071,-0.079,-0.0708,29.5101,False,-0.0421,-0.0383
MGC_1100_E2_RR1.5_CB2_ORB_G2,1100,E2,1.5,2,ORB_G2,238,0.3739,-0.1783,-0.1668,44.9872,False,668,0.4132,-0.1362,-0.1315,99.2188,False,-0.0421,-0.0353
MGC_2300_E3_RR1.0_CB2_ORB_G4,2300,E3,1.0,2,ORB_G4,164,0.5,-0.1213,-0.1375,25.2014,False,334,0.5289,-0.0792,-0.0908,33.329,False,-0.0421,-0.0467
MGC_1000_E1_RR1.5_CB5_ORB_L2,1000,E1,1.5,5,ORB_L2,58,0.3621,-0.3852,-0.4638,23.2109,False,933,0.3974,-0.343,-0.4171,319.8475,False,-0.0422,-0.0467
MGC_1000_E1_RR2.5_CB3_ORB_G5,1000,E1,2.5,3,ORB_G5,66,0.3538,0.1229,0.0803,12.9428,True,88,0.3647,0.1651,0.1066,12.9428,True,-0.0422,-0.0263
MGC_1800_E3_RR1.0_CB1_ORB_G6,1800,E3,1.0,1,ORB_G6,31,0.6129,0.1178,0.1302,5.209,True,52,0.6346,0.16,0.1797,6.209,True,-0.0422,-0.0495
MGC_2300_E1_RR1.5_CB1_ORB_G6,2300,E1,1.5,1,ORB_G6,83,0.3373,-0.2218,-0.2021,19.3176,False,142,0.3577,-0.1796,-0.1626,25.8635,False,-0.0422,-0.0395
MGC_2300_E1_RR4.0_CB1_ORB_L4,2300,E1,4.0,1,ORB_L4,84,0.15,-0.395,-0.2723,31.5992,False,931,0.1736,-0.3528,-0.2483,306.9709,False,-0.0422,-0.024
MGC_2300_E2_RR1.5_CB1_ORB_G6,2300,E2,1.5,1,ORB_G6,83,0.3373,-0.2218,-0.202,19.3094,False,142,0.3577,-0.1796,-0.1627,25.8667,False,-0.0422,-0.0393
MGC_2300_E2_RR2.0_CB1_ORB_G6,2300,E2,2.0,1,ORB_G6,83,0.2716,-0.2462,-0.1981,27.0641,False,142,0.2889,-0.204,-0.1627,30.9601,False,-0.0422,-0.0354
MGC_1100_E2_RR1.5_CB2_ORB_G4,1100,E2,1.5,2,ORB_G4,155,0.3871,-0.1209,-0.1088,28.3186,False,253,0.4071,-0.0786,-0.0705,29.5108,False,-0.0423,-0.0383
MGC_2300_E1_RR2.0_CB1_ORB_G6,2300,E1,2.0,1,ORB_G6,83,0.2716,-0.2463,-0.1983,27.0749,False,142,0.2889,-0.204,-0.1627,30.9714,False,-0.0423,-0.0356
MGC_2300_E2_RR2.5_CB2_ORB_G4,2300,E2,2.5,2,ORB_G4,169,0.2403,-0.2392,-0.1761,53.0428,False,347,0.2575,-0.1969,-0.144,65.7615,False,-0.0423,-0.0321
MGC_0030_E1_RR2.5_CB5_NO_FILTER,0030,E1,2.5,5,NO_FILTER,228,0.2102,-0.3631,-0.2927,67.5926,False,1164,0.2394,-0.3207,-0.2628,269.4266,False,-0.0424,-0.0299
MGC_0030_E2_RR2.0_CB1_ORB_L6,0030,E2,2.0,1,ORB_L6,170,0.2927,-0.2775,-0.2458,48.6258,False,1141,0.3282,-0.2351,-0.2134,252.1078,False,-0.0424,-0.0324
MGC_2300_E1_RR2.5_CB1_ORB_G5,2300,E1,2.5,1,ORB_G5,121,0.2328,-0.2581,-0.1907,40.8381,False,211,0.2474,-0.2157,-0.1572,42.1276,False,-0.0424,-0.0335
MGC_2300_E1_RR2.5_CB2_ORB_G4,2300,E1,2.5,2,ORB_G4,169,0.2403,-0.2394,-0.1762,53.0493,False,347,0.2575,-0.197,-0.1441,65.7251,False,-0.0424,-0.0321
MGC_2300_E2_RR2.0_CB2_ORB_L6,2300,E2,2.0,2,ORB_L6,170,0.2778,-0.2872,-0.2487,48.7929,False,1107,0.32,-0.2448,-0.2207,258.0529,False,-0.0424,-0.028
MGC_0030_E3_RR1.5_CB3_ORB_G3,0030,E3,1.5,3,ORB_G3,183,0.3736,-0.1933,-0.184,39.5252,False,512,0.4026,-0.1508,-0.1452,75.8609,False,-0.0425,-0.0388
MGC_0030_E3_RR1.5_CB5_ORB_G3,0030,E3,1.5,5,ORB_G3,171,0.3688,-0.2063,-0.1976,37.165,False,466,0.397,-0.1638,-0.1584,70.5589,False,-0.0425,-0.0392
MGC_1100_E2_RR1.5_CB4_ORB_G6,1100,E2,1.5,4,ORB_G6,98,0.3918,-0.0859,-0.075,26.2885,False,138,0.4088,-0.0434,-0.0375,31.2112,False,-0.0425,-0.0375
MGC_0030_E2_RR1.0_CB2_ORB_G6,0030,E2,1.0,2,ORB_G6,83,0.4359,-0.1883,-0.2025,18.2954,False,141,0.4574,-0.1457,-0.1559,23.9235,False,-0.0426,-0.0466
MGC_0030_E2_RR1.5_CB3_ORB_G2,0030,E2,1.5,3,ORB_G2,235,0.3602,-0.207,-0.1949,50.5985,False,961,0.3951,-0.1644,-0.1584,139.0182,False,-0.0426,-0.0365
MGC_1100_E1_RR1.5_CB4_ORB_G6,1100,E1,1.5,4,ORB_G6,98,0.3918,-0.0861,-0.0752,26.2913,False,138,0.4088,-0.0435,-0.0376,31.2135,False,-0.0426,-0.0376
MGC_2300_E1_RR4.0_CB1_ORB_L8,2300,E1,4.0,1,ORB_L8,219,0.1463,-0.3769,-0.2494,84.9368,False,1227,0.1723,-0.3343,-0.2275,374.5587,False,-0.0426,-0.0219
MGC_2300_E3_RR1.0_CB4_ORB_L3,2300,E3,1.0,4,ORB_L3,33,0.4242,-0.3784,-0.5131,13.4023,False,595,0.4848,-0.3357,-0.4841,199.2804,False,-0.0427,-0.029
MGC_1100_E2_RR2.0_CB5_ORB_G3,1100,E2,2.0,5,ORB_G3,190,0.3351,-0.0923,-0.0719,33.2599,False,371,0.3552,-0.0495,-0.0385,36.7253,False,-0.0428,-0.0334
MGC_2300_E3_RR2.0_CB4_ORB_L4,2300,E3,2.0,4,ORB_L4,72,0.2917,-0.3344,-0.3191,25.447,False,776,0.3338,-0.2916,-0.2881,223.2316,False,-0.0428,-0.031
MGC_2300_E3_RR2.0_CB4_ORB_L8,2300,E3,2.0,4,ORB_L8,191,0.2865,-0.2943,-0.2625,59.5693,False,1028,0.3357,-0.2514,-0.2356,253.29,False,-0.0429,-0.0269
MGC_0030_E1_RR4.0_CB1_ORB_G4,0030,E1,4.0,1,ORB_G4,164,0.0889,-0.6038,-0.4741,81.5147,False,373,0.0985,-0.5608,-0.4209,153.8692,False,-0.043,-0.0532
MGC_1100_E2_RR1.0_CB2_ORB_G5,1100,E2,1.0,2,ORB_G5,124,0.5,-0.0767,-0.0826,13.4396,False,185,0.5243,-0.0336,-0.0363,16.9934,False,-0.0431,-0.0463
MGC_2300_E3_RR3.0_CB3_ORB_G5,2300,E3,3.0,3,ORB_G5,115,0.2019,-0.2765,-0.1912,38.789,False,195,0.2143,-0.2334,-0.1584,40.2235,False,-0.0431,-0.0328
MGC_1100_E3_RR1.0_CB2_ORB_G2,1100,E3,1.0,2,ORB_G2,231,0.4459,-0.2454,-0.2893,59.1564,False,643,0.4961,-0.2022,-0.2492,135.9803,False,-0.0432,-0.0401
MGC_2300_E1_RR2.5_CB2_ORB_L3,2300,E1,2.5,2,ORB_L3,36,0.2286,-0.361,-0.3024,12.6334,False,682,0.2616,-0.3178,-0.2756,205.9222,False,-0.0432,-0.0268
MGC_2300_E3_RR4.0_CB1_ORB_L8,2300,E3,4.0,1,ORB_L8,215,0.1569,-0.3536,-0.2348,79.8871,False,1200,0.184,-0.3104,-0.2118,351.0403,False,-0.0432,-0.023
MGC_1100_E3_RR2.5_CB5_ORB_G4,1100,E3,2.5,5,ORB_G4,139,0.2754,-0.149,-0.1074,24.5564,False,229,0.2895,-0.1057,-0.0752,29.4957,False,-0.0433,-0.0322
MGC_2300_E2_RR2.5_CB5_ORB_G4,2300,E2,2.5,5,ORB_G4,159,0.2222,-0.2958,-0.2236,49.1329,False,328,0.2369,-0.2525,-0.1877,68.632,False,-0.0433,-0.0359
MGC_0030_E2_RR2.5_CB5_NO_FILTER,0030,E2,2.5,5,NO_FILTER,228,0.2102,-0.3611,-0.2901,67.2713,False,1164,0.24,-0.3177,-0.2598,266.3426,False,-0.0434,-0.0303
MGC_1100_E2_RR1.5_CB3_ORB_G3,1100,E2,1.5,3,ORB_G3,195,0.3846,-0.1324,-0.1201,30.372,False,378,0.4101,-0.089,-0.0811,44.4471,False,-0.0434,-0.039
MGC_0030_E3_RR1.0_CB2_ORB_G2,0030,E3,1.0,2,ORB_G2,227,0.45,-0.2341,-0.2745,55.6014,False,912,0.5046,-0.1906,-0.2359,173.9892,False,-0.0435,-0.0386
MGC_1000_E1_RR2.5_CB3_ORB_G4,1000,E1,2.5,3,ORB_G4,92,0.3187,0.0027,0.0018,16.3625,False,124,0.3306,0.0462,0.0309,16.3625,False,-0.0435,-0.0291
MGC_2300_E1_RR1.5_CB1_ORB_G4,2300,E1,1.5,1,ORB_G4,173,0.3699,-0.1722,-0.1588,36.199,False,357,0.3942,-0.1287,-0.1188,50.3356,False,-0.0435,-0.04
MGC_1100_E1_RR1.5_CB3_ORB_G2,1100,E1,1.5,3,ORB_G2,237,0.3797,-0.1594,-0.1475,38.9409,False,664,0.4187,-0.1158,-0.1105,87.6912,False,-0.0436,-0.037
MGC_0030_E1_RR2.5_CB3_ORB_L6,0030,E1,2.5,3,ORB_L6,157,0.2158,-0.3555,-0.288,59.3776,False,1073,0.2473,-0.3118,-0.2579,266.2407,False,-0.0437,-0.0301
MGC_0900_E1_RR1.5_CB4_ORB_G4,0900,E1,1.5,4,ORB_G4,75,0.473,0.0853,0.0739,8.4768,True,122,0.4914,0.129,0.1116,8.4768,True,-0.0437,-0.0377
